m22,-0.299023,0.204669,0.339142,1.038054,1.000000,0.009451,0.097860,0.173717,0.170417,0.136714,0.117712,0.092509,0.075758,0.054255,0.040704,0.023502,0.007401,0.027550,0.259900,0.329900,0.236550,0.077750,0.058650,0.009700,0.000000,0.000000,0.000000,0.000000,0.000000,0.056750,0.207500,0.300900,0.226000,0.131550,0.054600,0.018600,0.003850,0.000250,0.000000,0.000000,0.000000,0.046600,0.257750,0.385500,0.224400,0.069200,0.014800,0.001750,0.000000,0.000000,0.000000,0.000000,0.000000,0.095100,0.392000,0.371250,0.123150,0.017400,0.001100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m23,-0.573848,-0.320596,-0.121468,1.037974,1.000000,0.007151,0.070114,0.139178,0.158532,0.145629,0.126125,0.105821,0.082617,0.069264,0.051610,0.033507,0.010452,0.072650,0.352500,0.327250,0.144250,0.058150,0.027100,0.017500,0.000600,0.000000,0.000000,0.000000,0.000000,0.099300,0.278900,0.311400,0.174300,0.078950,0.037700,0.015700,0.003600,0.000150,0.000000,0.000000,0.000000,0.092400,0.386800,0.373600,0.124900,0.020550,0.001750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176700,0.505250,0.278200,0.038150,0.001700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m24,-0.220628,0.528307,-0.144482,1.038161,1.000000,0.007650,0.082854,0.148307,0.161008,0.136807,0.120256,0.101355,0.085154,0.064753,0.054103,0.028701,0.009050,0.049750,0.181900,0.241650,0.255700,0.197650,0.052200,0.020750,0.000400,0.000000,0.000000,0.000000,0.000000,0.050000,0.176850,0.250500,0.223050,0.161550,0.090450,0.036750,0.010000,0.000850,0.000000,0.000000,0.000000,0.038050,0.230950,0.338650,0.250400,0.107700,0.028150,0.005450,0.000650,0.000000,0.000000,0.000000,0.000000,0.093200,0.371700,0.356700,0.145950,0.030150,0.002150,0.000150,0.000000,0.000000,0.000000,0.000000,0.000000,
m25,-0.679313,1.026746,0.153164,1.037456,1.000000,0.008551,0.084613,0.156774,0.170626,0.145722,0.126069,0.101665,0.077512,0.057409,0.041006,0.023153,0.006901,0.099800,0.351000,0.275750,0.112450,0.070700,0.046550,0.024700,0.016750,0.002300,0.000000,0.000000,0.000000,0.089750,0.310500,0.244900,0.159550,0.094450,0.059100,0.029300,0.009950,0.001900,0.000600,0.000000,0.000000,0.079650,0.375400,0.318150,0.151150,0.053050,0.018000,0.004350,0.000250,0.000000,0.000000,0.000000,0.000000,0.148950,0.450950,0.291800,0.092150,0.014400,0.001600,0.000150,0.000000,0.000000,0.000000,0.000000,0.000000,
m26,-0.448282,0.468106,-0.010918,1.035400,1.000000,0.009150,0.090155,0.151608,0.160108,0.136457,0.115806,0.102055,0.086854,0.069603,0.045002,0.024551,0.008650,0.077250,0.225150,0.251950,0.214800,0.144450,0.033800,0.049150,0.003450,0.000000,0.000000,0.000000,0.000000,0.063600,0.185300,0.262750,0.234150,0.138400,0.069450,0.030250,0.013300,0.002800,0.000000,0.000000,0.000000,0.056800,0.237100,0.351750,0.236450,0.085800,0.025850,0.005950,0.000300,0.000000,0.000000,0.000000,0.000000,0.105950,0.356400,0.352600,0.155000,0.026500,0.003500,0.000050,0.000000,0.000000,0.000000,0.000000,0.000000,
m27,-0.115491,1.215665,2.446863,1.038127,1.000000,0.015553,0.134527,0.196189,0.185637,0.133077,0.103971,0.080016,0.058012,0.041608,0.028056,0.017253,0.006101,0.000000,0.125900,0.382450,0.302850,0.158700,0.029700,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.045050,0.142150,0.257850,0.299900,0.174200,0.068400,0.011050,0.001350,0.000050,0.000000,0.000000,0.000000,0.030450,0.173300,0.337800,0.310900,0.126250,0.020600,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.061300,0.279650,0.368100,0.225350,0.059250,0.006000,0.000350,0.000000,0.000000,0.000000,0.000000,0.000000,
m28,-0.275894,-0.187809,0.458491,1.035138,1.000000,0.012351,0.108005,0.180759,0.173009,0.134757,0.111206,0.092605,0.072204,0.057003,0.034902,0.018001,0.005200,0.007900,0.275650,0.414700,0.164950,0.070200,0.066600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067600,0.209000,0.329650,0.230700,0.113300,0.031250,0.011700,0.006200,0.000600,0.000000,0.000000,0.000000,0.049250,0.270400,0.411500,0.219100,0.045950,0.003800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104200,0.384250,0.381650,0.120050,0.009850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m29,-0.634635,-0.761946,-0.261326,1.036493,1.000000,0.006600,0.076850,0.132950,0.155350,0.132200,0.119050,0.102300,0.091350,0.077650,0.057950,0.035050,0.012700,0.039050,0.459800,0.303500,0.115400,0.042750,0.023200,0.016200,0.000100,0.000000,0.000000,0.000000,0.000000,0.116450,0.328750,0.305750,0.144250,0.058000,0.028850,0.012850,0.004900,0.000200,0.000000,0.000000,0.000000,0.107000,0.473350,0.340150,0.072250,0.007000,0.000250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.202700,0.571500,0.214700,0.011100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m3,-0.478152,0.993205,0.288452,1.037964,1.000000,0.007850,0.073154,0.143207,0.153758,0.134507,0.125006,0.111506,0.093005,0.067453,0.050453,0.029151,0.010951,0.057850,0.245850,0.213100,0.249950,0.124250,0.094650,0.014350,0.000000,0.000000,0.000000,0.000000,0.000000,0.063950,0.203000,0.227650,0.212850,0.167150,0.085800,0.031650,0.007800,0.000150,0.000000,0.000000,0.000000,0.052950,0.274600,0.327700,0.204200,0.098200,0.035850,0.006050,0.000450,0.000000,0.000000,0.000000,0.000000,0.104550,0.401950,0.327950,0.126350,0.032200,0.006100,0.000900,0.000000,0.000000,0.000000,0.000000,0.000000,
m30,-0.594624,-0.596054,-0.456319,1.038059,1.000000,0.002950,0.040054,0.089709,0.126013,0.127563,0.121512,0.115512,0.103810,0.095710,0.084408,0.066107,0.026653,0.066300,0.331650,0.278450,0.124250,0.117350,0.079100,0.002900,0.000000,0.000000,0.000000,0.000000,0.000000,0.120650,0.262250,0.254650,0.165750,0.093400,0.058350,0.033500,0.010850,0.000600,0.000000,0.000000,0.000000,0.109500,0.438450,0.340050,0.100150,0.011650,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.228800,0.546700,0.207200,0.017250,0.000050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m31,-0.178954,-0.174339,-0.018341,1.037148,1.000000,0.007800,0.080104,0.154958,0.175359,0.153008,0.134157,0.108405,0.082604,0.051353,0.030802,0.016501,0.004950,0.000000,0.058050,0.343900,0.290950,0.165100,0.139050,0.002950,0.000000,0.000000,0.000000,0.000000,0.000000,0.041400,0.133900,0.241750,0.232050,0.164450,0.096800,0.060250,0.025800,0.003600,0.000000,0.000000,0.000000,0.021450,0.150100,0.310900,0.338850,0.160550,0.018050,0.000100,0.000000,0.000000,0.000000,0.000000,0.000000,0.054100,0.248300,0.378100,0.271800,0.047150,0.000550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m32,-0.547333,-0.460405,-0.016702,1.037531,1.000000,0.007201,0.075961,0.138121,0.150673,0.139221,0.123118,0.113617,0.090114,0.070711,0.051758,0.030205,0.009301,0.000000,0.343550,0.332600,0.210350,0.073200,0.028800,0.011500,0.000000,0.000000,0.000000,0.000000,0.000000,0.083450,0.247300,0.305400,0.192000,0.108150,0.042450,0.016200,0.004950,0.000100,0.000000,0.000000,0.000000,0.066550,0.337400,0.422700,0.150450,0.021000,0.001900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138500,0.468300,0.340750,0.051050,0.001400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m33,-0.021107,0.321936,0.581899,1.036422,1.000000,0.008850,0.094905,0.173959,0.177059,0.146057,0.120606,0.094005,0.074704,0.051253,0.033552,0.018301,0.006750,0.000000,0.325550,0.381700,0.121700,0.125950,0.024450,0.020650,0.000000,0.000000,0.000000,0.000000,0.000000,0.068850,0.211750,0.326200,0.205150,0.120900,0.046150,0.015650,0.004800,0.000550,0.000000,0.000000,0.000000,0.047800,0.279500,0.406600,0.204650,0.050350,0.009300,0.001700,0.000100,0.000000,0.000000,0.000000,0.000000,0.096300,0.393450,0.376600,0.116250,0.016250,0.001150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m34,-0.676260,-0.587064,-0.095463,1.038095,1.000000,0.006652,0.057164,0.107177,0.132933,0.121780,0.116679,0.109127,0.109327,0.094524,0.078370,0.049812,0.016454,0.068850,0.388300,0.263650,0.143250,0.102900,0.033050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.136300,0.259800,0.256350,0.203400,0.095500,0.032450,0.013600,0.002500,0.000100,0.000000,0.000000,0.000000,0.146250,0.417550,0.280500,0.128350,0.026600,0.000750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.278500,0.490050,0.188950,0.039450,0.003050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m35,0.291455,1.604451,1.728243,1.037783,1.000000,0.013603,0.117929,0.198350,0.187697,0.142936,0.105726,0.080620,0.061765,0.043661,0.028457,0.014404,0.004851,0.013850,0.039850,0.126150,0.314050,0.265150,0.197300,0.042300,0.001350,0.000000,0.000000,0.000000,0.000000,0.025650,0.097050,0.154450,0.189950,0.193700,0.187050,0.115450,0.033000,0.003700,0.000000,0.000000,0.000000,0.012150,0.092000,0.214200,0.272250,0.215000,0.137700,0.050000,0.006700,0.000000,0.000000,0.000000,0.000000,0.030650,0.166200,0.285100,0.263550,0.168300,0.068100,0.016350,0.001750,0.000000,0.000000,0.000000,0.000000,
m36,-0.105210,2.561495,1.108810,1.037466,1.000000,0.010853,0.099730,0.162549,0.184055,0.144193,0.119286,0.092028,0.072022,0.054816,0.032010,0.021556,0.006902,0.000000,0.161650,0.363300,0.250550,0.143900,0.064700,0.012900,0.002850,0.000150,0.000000,0.000000,0.000000,0.048050,0.168250,0.259600,0.219050,0.168800,0.099900,0.028700,0.007300,0.000350,0.000000,0.000000,0.000000,0.033850,0.197300,0.356900,0.277800,0.095250,0.031100,0.006950,0.000850,0.000000,0.000000,0.000000,0.000000,0.071250,0.312450,0.377050,0.182900,0.046850,0.008300,0.001150,0.000050,0.000000,0.000000,0.000000,0.000000,
m37,-0.444201,0.147822,0.237984,1.037876,1.000000,0.008902,0.075215,0.141028,0.155181,0.129026,0.105371,0.097219,0.093569,0.077465,0.060562,0.040358,0.016103,0.063850,0.261950,0.277250,0.201800,0.134500,0.053350,0.007300,0.000000,0.000000,0.000000,0.000000,0.000000,0.085150,0.224050,0.231850,0.219550,0.154600,0.064500,0.016300,0.003850,0.000150,0.000000,0.000000,0.000000,0.084300,0.326700,0.315050,0.175250,0.074750,0.020600,0.003300,0.000050,0.000000,0.000000,0.000000,0.000000,0.178650,0.441250,0.267800,0.087500,0.021550,0.003250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m38,-0.754137,-0.976862,-0.766818,1.037947,1.000000,0.002600,0.029701,0.066753,0.088004,0.086354,0.087654,0.093005,0.103555,0.115156,0.123906,0.118506,0.084804,0.231950,0.325200,0.131050,0.164600,0.105550,0.041650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187550,0.297100,0.215300,0.159450,0.072250,0.041250,0.020550,0.006100,0.000450,0.000000,0.000000,0.000000,0.276700,0.516850,0.185550,0.020750,0.000150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.653600,0.334900,0.011500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m39,-0.378245,-0.113840,-0.375602,1.037920,1.000000,0.007902,0.076419,0.139635,0.140585,0.126932,0.115029,0.095524,0.087072,0.077369,0.066667,0.046962,0.019905,0.086800,0.271400,0.251050,0.194800,0.111500,0.066000,0.018450,0.000000,0.000000,0.000000,0.000000,0.000000,0.088000,0.225900,0.244800,0.206650,0.140900,0.065800,0.020550,0.005550,0.001700,0.000150,0.000000,0.000000,0.080300,0.341900,0.322100,0.161000,0.067650,0.022200,0.004800,0.000050,0.000000,0.000000,0.000000,0.000000,0.178000,0.481900,0.261700,0.068900,0.009150,0.000350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m4,-0.775226,-0.448461,-0.560987,1.037746,1.000000,0.003500,0.046650,0.102500,0.131700,0.131000,0.121900,0.111800,0.109400,0.093650,0.079200,0.050350,0.018350,0.092000,0.236850,0.353250,0.197650,0.078100,0.020550,0.019500,0.002100,0.000000,0.000000,0.000000,0.000000,0.113400,0.281500,0.244800,0.173900,0.112300,0.046250,0.018700,0.008000,0.001150,0.000000,0.000000,0.000000,0.109500,0.420750,0.329750,0.114000,0.022650,0.003000,0.000350,0.000000,0.000000,0.000000,0.000000,0.000000,0.228650,0.563250,0.187900,0.019150,0.001000,0.000050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m40,-0.728736,-0.844105,-0.572278,1.036673,1.000000,0.001800,0.020954,0.055761,0.094719,0.101870,0.108122,0.116873,0.127626,0.150780,0.121274,0.073615,0.026605,0.081450,0.382400,0.213750,0.190850,0.101650,0.029900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.179050,0.259500,0.224650,0.175950,0.094250,0.045100,0.018800,0.002550,0.000150,0.000000,0.000000,0.000000,0.201750,0.468900,0.259750,0.063600,0.005950,0.000050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.383500,0.493700,0.117100,0.005700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m41,-0.715118,-0.908078,-0.735571,1.037145,1.000000,0.003650,0.033703,0.073907,0.095060,0.095410,0.093109,0.095360,0.109761,0.115362,0.120962,0.118562,0.045155,0.127850,0.280250,0.261450,0.194200,0.109050,0.027200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.160050,0.249700,0.245750,0.181300,0.093100,0.047800,0.018700,0.003600,0.000000,0.000000,0.000000,0.000000,0.206400,0.467750,0.248850,0.064250,0.012400,0.000350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490300,0.454750,0.053500,0.001450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m42,-0.788672,-0.751264,-0.667324,1.038189,1.000000,0.004750,0.052153,0.103455,0.126556,0.116906,0.105205,0.097855,0.095905,0.093455,0.087254,0.072554,0.043952,0.228500,0.405600,0.196350,0.086300,0.065350,0.017900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.209400,0.346450,0.242850,0.128200,0.049200,0.015400,0.006750,0.001750,0.000000,0.000000,0.000000,0.000000,0.281500,0.488450,0.194500,0.033850,0.001700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.575800,0.386950,0.036600,0.000650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m43,-0.817662,0.209167,-0.185931,1.038240,1.000000,0.009201,0.063360,0.099965,0.124269,0.122868,0.100965,0.091364,0.107766,0.098065,0.078662,0.071861,0.031655,0.207750,0.271500,0.252400,0.149750,0.084550,0.032750,0.001300,0.000000,0.000000,0.000000,0.000000,0.000000,0.172550,0.250900,0.250450,0.197600,0.095500,0.024400,0.007750,0.000850,0.000000,0.000000,0.000000,0.000000,0.239250,0.383900,0.225500,0.111950,0.035050,0.004200,0.000150,0.000000,0.000000,0.000000,0.000000,0.000000,0.420200,0.425050,0.120200,0.029350,0.005100,0.000100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m44,-0.647194,-0.681285,-0.646243,1.037986,1.000000,0.004800,0.044050,0.091100,0.119100,0.116550,0.116400,0.116200,0.116500,0.115700,0.093100,0.051050,0.015450,0.118350,0.339700,0.253700,0.186300,0.074450,0.026800,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.146750,0.277150,0.268100,0.173900,0.076550,0.042300,0.013850,0.001400,0.000000,0.000000,0.000000,0.000000,0.152950,0.457100,0.292400,0.086000,0.010900,0.000650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.318450,0.562900,0.114950,0.003650,0.000050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m45,-0.661438,-0.691605,0.077952,1.031072,1.000000,0.007200,0.077500,0.141950,0.175700,0.151200,0.123350,0.093250,0.083550,0.064500,0.045800,0.027000,0.009000,0.070950,0.579300,0.181100,0.082250,0.055600,0.030800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.208550,0.223850,0.344550,0.153100,0.052250,0.011200,0.004050,0.002300,0.000150,0.000000,0.000000,0.000000,0.275850,0.373150,0.231750,0.105800,0.012800,0.000650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.409350,0.404100,0.149450,0.036750,0.000350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m46,-0.732789,-0.137995,-0.077270,1.037914,1.000000,0.006702,0.076569,0.131683,0.137584,0.117579,0.102676,0.097974,0.089922,0.079120,0.071968,0.061965,0.026257,0.209700,0.328550,0.190150,0.169950,0.075500,0.026150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.168350,0.274600,0.277900,0.179600,0.075250,0.017000,0.005650,0.001550,0.000100,0.000000,0.000000,0.000000,0.198700,0.431600,0.241350,0.100400,0.025350,0.002550,0.000050,0.000000,0.000000,0.000000,0.000000,0.000000,0.368800,0.465700,0.130700,0.029550,0.004900,0.000350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
