m18;0.247913;0.369567;0.140994;1.038308;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.003350;0.048000;0.098650;0.134150;0.132600;0.117850;0.107850;0.092050;0.077750;0.068100;0.054600;0.036700;0.021750;0.006600;0.077850;0.232050;0.211800;0.208400;0.047250;0.042800;0.063150;0.082650;0.034050;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.036150;0.095750;0.151500;0.159050;0.118900;0.101550;0.090950;0.080350;0.063650;0.039250;0.031450;0.018800;0.006050;0.004900;0.001700;0.000000;0.000000;0.000000;0.000000;0.000000;0.080900;0.327450;0.302200;0.172250;0.075800;0.030400;0.010000;0.001000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.364000;0.516550;0.109300;0.009950;0.000200;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
m19;0.652825;0.228778;0.078815;1.037983;1.000000;0.000050;0.000000;0.000000;0.000000;0.000000;0.000000;0.002450;0.035000;0.088650;0.121600;0.120300;0.114800;0.108200;0.106000;0.090850;0.080450;0.057750;0.040650;0.024950;0.008300;0.030300;0.181300;0.194600;0.249300;0.162800;0.084300;0.071850;0.025550;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.031300;0.078600;0.143950;0.160600;0.154950;0.132400;0.106400;0.071150;0.048950;0.035750;0.022350;0.009300;0.003550;0.000700;0.000050;0.000000;0.000000;0.000000;0.000000;0.000000;0.074750;0.311050;0.355500;0.187100;0.059800;0.011050;0.000700;0.000050;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.373150;0.548150;0.077650;0.001050;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
m2;0.614028;0.238460;0.085814;1.036346;1.000000;0.000100;0.000000;0.000000;0.000000;0.000000;0.000000;0.002450;0.034600;0.078650;0.115150;0.113550;0.109500;0.102600;0.094950;0.092450;0.082600;0.073300;0.054650;0.034400;0.011050;0.078300;0.214600;0.170700;0.231800;0.198150;0.065050;0.019000;0.016150;0.006250;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.034300;0.120750;0.158900;0.171700;0.154850;0.119750;0.092550;0.063200;0.041850;0.023600;0.008800;0.005700;0.003150;0.000800;0.000100;0.000000;0.000000;0.000000;0.000000;0.000000;0.102750;0.403500;0.335700;0.129950;0.025100;0.002900;0.000100;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.492450;0.469500;0.037500;0.000550;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
m20;0.873554;0.432447;0.233541;1.037353;1.000000;0.000200;0.000000;0.000000;0.000000;0.000000;0.000000;0.005050;0.059600;0.118250;0.142450;0.134100;0.125200;0.108550;0.088550;0.073150;0.056800;0.039150;0.027650;0.015250;0.006050;0.038150;0.258350;0.221300;0.188100;0.114150;0.082250;0.062550;0.029200;0.005950;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.030650;0.088900;0.133900;0.176100;0.168850;0.138200;0.102950;0.069400;0.040650;0.024900;0.014400;0.006450;0.002500;0.001900;0.000250;0.000000;0.000000;0.000000;0.000000;0.000000;0.068900;0.304100;0.357900;0.196200;0.056250;0.014250;0.002300;0.000100;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.311750;0.552500;0.130950;0.004800;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
m21;1.070973;0.535756;0.252877;1.038104;1.000000;0.000200;0.000000;0.000000;0.000000;0.000000;0.000000;0.003600;0.054350;0.120650;0.143300;0.140950;0.119950;0.104800;0.088000;0.074300;0.057350;0.040750;0.028750;0.016800;0.006250;0.074050;0.180400;0.170600;0.146500;0.140200;0.118700;0.087650;0.048300;0.026100;0.006550;0.000950;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.021950;0.070850;0.110550;0.138900;0.130850;0.135650;0.128900;0.094300;0.062100;0.043400;0.027250;0.018950;0.009700;0.004200;0.001300;0.000900;0.000250;0.000000;0.000000;0.000000;0.046100;0.234350;0.311600;0.244600;0.112550;0.037900;0.010850;0.001950;0.000100;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.241550;0.510400;0.219350;0.027850;0.000850;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
m22;1.044684;0.306625;0.210089;1.038054;1.000000;0.000050;0.000000;0.000000;0.000000;0.000000;0.000000;0.004050;0.066600;0.132800;0.153650;0.134150;0.114950;0.099600;0.080950;0.068100;0.051250;0.041100;0.029950;0.017250;0.005550;0.012800;0.129450;0.269050;0.277150;0.165450;0.063600;0.051000;0.029800;0.001700;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.019800;0.064650;0.129150;0.167600;0.183950;0.149600;0.109000;0.079450;0.047350;0.026750;0.013850;0.005650;0.002500;0.000700;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.046600;0.257750;0.385500;0.224400;0.069200;0.014800;0.001750;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.267450;0.590900;0.136350;0.005300;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
m23;0.591578;0.190876;0.125883;1.037974;1.000000;0.000200;0.000000;0.000000;0.000000;0.000000;0.000000;0.003300;0.045100;0.100800;0.134550;0.135250;0.119200;0.108400;0.091450;0.074000;0.063450;0.052950;0.038400;0.024900;0.008050;0.039950;0.209500;0.321750;0.226500;0.098950;0.050600;0.029600;0.011500;0.011650;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.034750;0.106600;0.169700;0.214600;0.163950;0.117550;0.079050;0.045750;0.029200;0.019400;0.011350;0.005700;0.001950;0.000450;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.092400;0.386800;0.373600;0.124900;0.020550;0.001750;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.421750;0.538400;0.039650;0.000200;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
m24;1.173934;0.377944;0.121676;1.038161;1.000000;0.000050;0.000000;0.000000;0.000000;0.000000;0.000000;0.003000;0.054400;0.110750;0.142900;0.129200;0.114200;0.102400;0.087850;0.073400;0.065450;0.050300;0.038600;0.020650;0.006850;0.026450;0.120800;0.194700;0.178350;0.208700;0.167200;0.064450;0.031500;0.007850;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.017400;0.058750;0.110300;0.131750;0.159150;0.140250;0.119000;0.097550;0.071600;0.046650;0.027300;0.012900;0.005800;0.001600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.038050;0.230950;0.338650;0.250400;0.107700;0.028150;0.005450;0.000650;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.256200;0.565400;0.168700;0.009550;0.000150;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
m25;0.417698;0.487781;0.176090;1.037456;1.000000;0.000150;0.000000;0.000000;0.000000;0.000000;0.000000;0.003750;0.053850;0.120450;0.148000;0.138400;0.121300;0.106500;0.089450;0.070150;0.053500;0.043600;0.028800;0.017200;0.004900;0.052550;0.270600;0.273250;0.156750;0.085850;0.061800;0.038950;0.028600;0.018650;0.010700;0.002300;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.030600;0.102200;0.187900;0.192500;0.131950;0.102800;0.080200;0.057000;0.040100;0.033000;0.020150;0.013200;0.005400;0.001450;0.000950;0.000600;0.000000;0.000000;0.000000;0.000000;0.079650;0.375400;0.318150;0.151150;0.053050;0.018000;0.004350;0.000250;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.367350;0.524350;0.102800;0.005350;0.000150;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
m26;0.798600;0.364677;0.146093;1.035400;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.004000;0.058750;0.119750;0.138300;0.128300;0.115200;0.098950;0.087650;0.079250;0.065650;0.047600;0.032250;0.017800;0.006550;0.040650;0.177050;0.185450;0.185450;0.180550;0.128650;0.043700;0.033400;0.023700;0.001400;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.026900;0.060800;0.111550;0.153650;0.158750;0.148650;0.120900;0.082850;0.051650;0.037950;0.021200;0.012650;0.007450;0.004400;0.000650;0.000000;0.000000;0.000000;0.000000;0.000000;0.056800;0.237100;0.351750;0.236450;0.085800;0.025850;0.005950;0.000300;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.265350;0.549600;0.175550;0.009450;0.000050;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
m27;1.347273;0.529412;0.595406;1.038127;1.000000;0.000200;0.000000;0.000000;0.000000;0.000000;0.000000;0.006650;0.091650;0.163100;0.167700;0.145100;0.108050;0.086550;0.069550;0.053300;0.041350;0.029300;0.019700;0.013650;0.004150;0.000000;0.049800;0.201350;0.356800;0.203250;0.137150;0.048000;0.003650;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.014900;0.048100;0.087950;0.127350;0.166750;0.193700;0.151200;0.103800;0.064450;0.029350;0.009450;0.002000;0.000800;0.000200;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.030450;0.173300;0.337800;0.310900;0.126250;0.020600;0.000700;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.176900;0.532150;0.268750;0.021850;0.000350;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
m28;1.082817;0.220138;0.231907;1.035138;1.000000;0.000050;0.000000;0.000000;0.000000;0.000000;0.000000;0.005150;0.076200;0.137950;0.160450;0.133850;0.112950;0.093500;0.080150;0.066650;0.053250;0.039500;0.023850;0.012300;0.004200;0.000000;0.103600;0.401600;0.231300;0.126700;0.055950;0.072250;0.008600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.024150;0.072050;0.126250;0.177650;0.206150;0.147350;0.114200;0.068300;0.030800;0.014600;0.008550;0.004550;0.003850;0.001550;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.049250;0.270400;0.411500;0.219100;0.045950;0.003800;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.271200;0.598900;0.128550;0.001350;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
m29;0.491360;0.093619;0.100316;1.036493;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.002800;0.049850;0.099150;0.131550;0.129000;0.109350;0.101300;0.088150;0.080600;0.069900;0.060400;0.042750;0.025950;0.009250;0.000000;0.343500;0.326150;0.151400;0.096700;0.040100;0.017550;0.015900;0.008700;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.039500;0.133600;0.196750;0.217650;0.163450;0.098150;0.062250;0.032900;0.023550;0.014250;0.009300;0.004750;0.003100;0.000800;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.107000;0.473350;0.340150;0.072250;0.007000;0.000250;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.495900;0.493000;0.011100;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
m3;0.749353;0.480390;0.200822;1.037964;1.000000;0.000050;0.000000;0.000000;0.000000;0.000000;0.000000;0.003400;0.047900;0.107150;0.131700;0.128150;0.112800;0.106350;0.095600;0.082900;0.068000;0.050350;0.035600;0.021900;0.008150;0.023200;0.196450;0.163600;0.188900;0.194600;0.097550;0.093750;0.041950;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.022650;0.073450;0.127000;0.136050;0.135450;0.129450;0.121800;0.100550;0.069750;0.044250;0.023900;0.010400;0.004700;0.000600;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.052950;0.274600;0.327700;0.204200;0.098200;0.035850;0.006050;0.000450;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.286900;0.547550;0.147950;0.016700;0.000900;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
m30;0.557326;0.130175;0.064669;1.038059;1.000000;0.000100;0.000000;0.000000;0.000000;0.000000;0.000000;0.001500;0.025400;0.062100;0.097650;0.108800;0.106400;0.105900;0.098550;0.092000;0.084300;0.077550;0.069750;0.050350;0.019650;0.027500;0.246800;0.257350;0.184700;0.084300;0.092950;0.077350;0.029050;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.045250;0.118450;0.163700;0.172500;0.137650;0.108100;0.080150;0.056100;0.040000;0.033150;0.025000;0.011600;0.006850;0.001500;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.109500;0.438450;0.340050;0.100150;0.011650;0.000200;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.520850;0.461850;0.017300;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
m31;1.242641;0.223106;0.144736;1.037148;1.000000;0.000050;0.000000;0.000000;0.000000;0.000000;0.000000;0.003950;0.051900;0.112750;0.153150;0.143600;0.125350;0.114650;0.094500;0.075350;0.052600;0.036250;0.020150;0.012150;0.003600;0.000000;0.005650;0.170800;0.293800;0.222650;0.135750;0.136000;0.035350;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.013250;0.045600;0.081150;0.119550;0.157500;0.147000;0.124900;0.095850;0.074700;0.050850;0.041000;0.026300;0.015150;0.007000;0.000200;0.000000;0.000000;0.000000;0.000000;0.000000;0.021450;0.150100;0.310900;0.338850;0.160550;0.018050;0.000100;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.151950;0.528550;0.310650;0.008850;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
