m31,-0.178954,-0.174339,-0.018341,1.748856,0.090344,0.007541,0.079530,0.155699,0.174251,0.155019,0.132926,0.108423,0.081720,0.052056,0.031354,0.016002,0.005481,0.000000,0.059500,0.344980,0.289370,0.162500,0.141100,0.002550,0.000000,0.000000,0.000000,0.000000,0.000000,0.040580,0.134950,0.244210,0.234030,0.159480,0.099130,0.058800,0.025430,0.003390,0.000000,0.000000,0.000000,0.022300,0.149690,0.313840,0.336810,0.159660,0.017560,0.000140,0.000000,0.000000,0.000000,0.000000,0.000000,0.051960,0.252600,0.379080,0.270830,0.044740,0.000790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m32,-0.547333,-0.460405,-0.016702,1.249577,-0.617829,0.008412,0.074773,0.137815,0.153508,0.138295,0.123822,0.111120,0.091126,0.071033,0.050789,0.029655,0.009652,0.000000,0.340890,0.336440,0.211150,0.071060,0.029530,0.010930,0.000000,0.000000,0.000000,0.000000,0.000000,0.085000,0.245150,0.309960,0.192100,0.104140,0.042900,0.016050,0.004570,0.000130,0.000000,0.000000,0.000000,0.067550,0.333770,0.427900,0.148800,0.020270,0.001680,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.134980,0.471530,0.341210,0.050580,0.001700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m33,-0.021107,0.321936,0.581899,-0.095867,-0.392884,0.009071,0.095096,0.172160,0.175931,0.147999,0.121157,0.095056,0.072454,0.051733,0.033832,0.019191,0.006320,0.000000,0.328260,0.381600,0.121420,0.123150,0.025060,0.020510,0.000000,0.000000,0.000000,0.000000,0.000000,0.068480,0.209200,0.329510,0.207240,0.118350,0.045180,0.016970,0.004620,0.000450,0.000000,0.000000,0.000000,0.048850,0.275000,0.408930,0.207050,0.048830,0.009240,0.001980,0.000120,0.000000,0.000000,0.000000,0.000000,0.094300,0.391850,0.376170,0.119580,0.017030,0.001030,0.000040,0.000000,0.000000,0.000000,0.000000,0.000000,
m34,-0.676260,-0.587064,-0.095463,-0.415392,-0.622539,0.006351,0.055552,0.108684,0.132749,0.124317,0.114325,0.108314,0.108904,0.096741,0.077057,0.050381,0.016624,0.066950,0.390000,0.260520,0.146820,0.102170,0.033540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138220,0.257370,0.257110,0.204910,0.093390,0.031810,0.014470,0.002680,0.000040,0.000000,0.000000,0.000000,0.148350,0.418440,0.278720,0.128160,0.025660,0.000670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.284630,0.483910,0.188480,0.039670,0.003310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m35,0.291455,1.604451,1.728243,0.494019,0.488638,0.013202,0.122657,0.199738,0.185036,0.141420,0.105025,0.081461,0.059868,0.042496,0.028664,0.015812,0.004621,0.013610,0.039900,0.125070,0.315790,0.260450,0.201370,0.042510,0.001300,0.000000,0.000000,0.000000,0.000000,0.027100,0.095460,0.156650,0.189980,0.190080,0.187820,0.117190,0.032610,0.003070,0.000040,0.000000,0.000000,0.012220,0.094540,0.211540,0.264910,0.222450,0.136270,0.051270,0.006680,0.000120,0.000000,0.000000,0.000000,0.030340,0.166430,0.281840,0.267500,0.166590,0.068460,0.017260,0.001570,0.000010,0.000000,0.000000,0.000000,
m36,-0.105210,2.561495,1.108810,0.084816,0.087988,0.010102,0.098285,0.169195,0.176326,0.143312,0.119838,0.095494,0.073191,0.053458,0.034135,0.020263,0.006401,0.000000,0.163080,0.359580,0.252100,0.143780,0.066300,0.012300,0.002790,0.000070,0.000000,0.000000,0.000000,0.049940,0.171190,0.257000,0.218980,0.164820,0.101240,0.029210,0.007060,0.000550,0.000010,0.000000,0.000000,0.032690,0.202030,0.356900,0.272300,0.097400,0.031030,0.007080,0.000560,0.000010,0.000000,0.000000,0.000000,0.070410,0.314700,0.377250,0.183030,0.045160,0.008180,0.001110,0.000160,0.000000,0.000000,0.000000,0.000000,
m37,-0.444201,0.147822,0.237984,-0.399457,-0.665862,0.007941,0.075503,0.137043,0.151546,0.130262,0.107278,0.101217,0.095216,0.077863,0.060910,0.040227,0.014993,0.064430,0.262870,0.276780,0.199520,0.134590,0.054540,0.007270,0.000000,0.000000,0.000000,0.000000,0.000000,0.087670,0.226080,0.233590,0.214690,0.153520,0.063850,0.016870,0.003590,0.000140,0.000000,0.000000,0.000000,0.081830,0.332280,0.312360,0.173570,0.075920,0.021100,0.002860,0.000080,0.000000,0.000000,0.000000,0.000000,0.178780,0.444330,0.262290,0.088280,0.022600,0.003620,0.000100,0.000000,0.000000,0.000000,0.000000,0.000000,
m38,-0.754137,-0.976862,-0.766818,-0.413418,-0.695366,0.002720,0.028703,0.065247,0.089789,0.086539,0.086359,0.092279,0.103890,0.114401,0.125893,0.121452,0.082728,0.231240,0.329110,0.132470,0.161530,0.104250,0.041400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.193910,0.292660,0.215230,0.158890,0.074020,0.039210,0.020130,0.005720,0.000230,0.000000,0.000000,0.000000,0.278770,0.513410,0.186730,0.020910,0.000180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.652390,0.336330,0.011280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m39,-0.378245,-0.113840,-0.375602,-0.391156,1.037670,0.008011,0.078783,0.135382,0.143283,0.125110,0.110678,0.100086,0.088154,0.076862,0.066371,0.048458,0.018823,0.083090,0.272580,0.252900,0.195940,0.110740,0.067100,0.017650,0.000000,0.000000,0.000000,0.000000,0.000000,0.084390,0.224340,0.246220,0.209080,0.144330,0.063800,0.020140,0.005960,0.001550,0.000190,0.000000,0.000000,0.079780,0.342210,0.320030,0.164770,0.067950,0.021260,0.003870,0.000130,0.000000,0.000000,0.000000,0.000000,0.181100,0.481480,0.259470,0.068300,0.009420,0.000230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m4,-0.775226,-0.448461,-0.560987,0.203573,-0.267875,0.003960,0.046043,0.102807,0.135639,0.127389,0.120468,0.114028,0.106327,0.095407,0.079456,0.051034,0.017441,0.091230,0.235550,0.356220,0.196950,0.077940,0.020260,0.019580,0.002270,0.000000,0.000000,0.000000,0.000000,0.112500,0.278500,0.244700,0.177820,0.112180,0.046690,0.019330,0.007410,0.000870,0.000000,0.000000,0.000000,0.106930,0.420910,0.329950,0.116710,0.021860,0.003230,0.000410,0.000000,0.000000,0.000000,0.000000,0.000000,0.228080,0.561380,0.189460,0.019860,0.001200,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m40,-0.728736,-0.844105,-0.572278,-0.500290,-0.843161,0.001640,0.020003,0.057810,0.095406,0.101357,0.108298,0.117010,0.129052,0.148235,0.120290,0.075463,0.025434,0.083080,0.378510,0.212210,0.191610,0.104020,0.030570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.174230,0.262930,0.221880,0.174300,0.097360,0.047440,0.019100,0.002690,0.000070,0.000000,0.000000,0.000000,0.200870,0.467650,0.263000,0.062760,0.005700,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.384510,0.492140,0.118280,0.005070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m41,-0.715118,-0.908078,-0.735571,-0.487203,-0.793045,0.003530,0.032974,0.070139,0.097543,0.094402,0.095602,0.096653,0.106934,0.115935,0.123516,0.117595,0.045176,0.128570,0.278970,0.260290,0.197870,0.108030,0.026270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.162560,0.251380,0.242950,0.178660,0.093950,0.048790,0.018250,0.003420,0.000040,0.000000,0.000000,0.000000,0.208830,0.474430,0.241530,0.062800,0.012060,0.000350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.494350,0.452190,0.051880,0.001580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m42,-0.788672,-0.751264,-0.667324,-0.316142,-0.749831,0.004721,0.052846,0.104213,0.127465,0.115264,0.104753,0.098532,0.095972,0.092891,0.087791,0.071159,0.044395,0.224270,0.409750,0.195190,0.085470,0.066820,0.018500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.209650,0.346360,0.239510,0.130390,0.049840,0.016080,0.006690,0.001440,0.000040,0.000000,0.000000,0.000000,0.280320,0.489390,0.192340,0.036280,0.001660,0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.578360,0.385230,0.035940,0.000470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m43,-0.817662,0.209167,-0.185931,-0.249895,-0.654538,0.008481,0.064208,0.102712,0.122565,0.118354,0.103502,0.094821,0.107563,0.096672,0.079139,0.069428,0.032554,0.209310,0.273800,0.249100,0.149970,0.084890,0.031580,0.001350,0.000000,0.000000,0.000000,0.000000,0.000000,0.173830,0.252060,0.248490,0.198350,0.093920,0.024250,0.007800,0.001290,0.000010,0.000000,0.000000,0.000000,0.239720,0.383630,0.224600,0.112910,0.034050,0.004980,0.000110,0.000000,0.000000,0.000000,0.000000,0.000000,0.420730,0.425150,0.119170,0.030010,0.004740,0.000200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m44,-0.647194,-0.681285,-0.646243,-0.475742,-0.765100,0.004581,0.045696,0.091263,0.116656,0.114766,0.113426,0.118427,0.115606,0.117196,0.093773,0.052717,0.015892,0.119920,0.337520,0.251710,0.186890,0.075670,0.027070,0.001220,0.000000,0.000000,0.000000,0.000000,0.000000,0.144460,0.281460,0.266710,0.172100,0.080340,0.040110,0.013300,0.001500,0.000020,0.000000,0.000000,0.000000,0.153390,0.459200,0.289600,0.087080,0.010050,0.000680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.318600,0.562160,0.115310,0.003900,0.000030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m45,-0.661438,-0.691605,0.077952,-0.450092,-0.628536,0.008000,0.079580,0.144720,0.171100,0.150490,0.120960,0.095950,0.082220,0.063120,0.046470,0.027710,0.009680,0.068570,0.581840,0.180050,0.082470,0.056500,0.030570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.208030,0.225420,0.341850,0.152920,0.053840,0.011790,0.004140,0.001810,0.000200,0.000000,0.000000,0.000000,0.278060,0.362400,0.238870,0.107150,0.012860,0.000640,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.405940,0.406930,0.150810,0.035750,0.000570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
m46,-0.732789,-0.137995,-0.077270,-0.495656,-0.680738,0.007522,0.074555,0.126865,0.136557,0.118714,0.104191,0.098050,0.090578,0.080786,0.074265,0.062282,0.025635,0.212020,0.328950,0.188320,0.171710,0.073120,0.025880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.164320,0.273580,0.281370,0.177580,0.077800,0.018220,0.005460,0.001560,0.000110,0.000000,0.000000,0.000000,0.195560,0.434580,0.242530,0.099160,0.025530,0.002580,0.000060,0.000000,0.000000,0.000000,0.000000,0.000000,0.370030,0.465240,0.130760,0.028720,0.005000,0.000250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
